cpu,ram,swap,disk
4.4,67.9,60.0,69.0
3.7,67.9,60.0,69.0
6.1,67.9,60.0,69.0
4.9,67.9,60.0,69.0
6.2,67.9,60.0,69.0
4.9,67.9,60.0,69.0
5.7,67.9,60.0,69.0
4.4,67.9,60.0,69.0
6.1,67.9,60.0,69.0
7.5,67.9,60.0,69.0
5.5,67.9,60.0,69.0
4.4,67.9,60.0,69.0
7.4,67.9,60.0,69.0
5.0,67.9,60.0,69.0
5.6,67.9,60.0,69.0
0.0,67.9,60.0,69.0
0.0,67.8,60.0,69.0
0.0,67.6,60.0,69.0
7.0,67.6,60.0,69.0
6.7,67.6,60.0,69.0
4.3,67.6,60.0,69.0
2.5,67.6,60.0,69.0
8.5,67.5,60.0,69.0
10.6,67.5,60.0,69.0
8.3,67.5,60.0,69.0
5.5,67.5,60.0,69.0
4.4,67.5,60.0,69.0
9.3,67.5,60.0,69.0
5.5,67.5,60.0,69.0
3.1,67.5,60.0,69.0
14.9,67.5,60.0,69.0
8.7,67.6,60.0,69.0
4.3,67.6,60.0,69.0
7.5,67.6,60.0,69.0
13.1,67.6,60.0,69.0
8.1,67.6,60.0,69.0
7.3,67.6,60.0,69.0
0.0,67.6,60.0,69.0
7.2,67.6,60.0,69.0
5.6,67.5,60.0,69.0
6.1,67.5,60.0,69.0
5.6,67.5,60.0,69.0
6.2,67.4,60.0,69.0
6.3,67.4,60.0,69.0
5.1,67.2,60.0,69.0
6.9,67.2,60.0,69.0
5.6,67.2,60.0,69.0
7.4,67.2,60.0,69.0
7.5,67.2,60.0,69.0
4.9,67.2,60.0,69.0
6.9,67.2,60.0,69.0
0.0,67.2,60.0,69.0
0.0,67.2,60.0,69.0
5.4,67.2,60.0,69.0
4.9,67.1,60.0,69.0
4.9,67.1,60.0,69.0
4.9,67.1,60.0,69.0
0.0,67.1,60.0,69.0
6.2,67.1,60.0,69.0
5.1,67.1,60.0,69.0
6.2,67.1,60.0,69.0
5.5,67.1,60.0,69.0
5.7,67.1,60.0,69.0
4.3,67.1,60.0,69.0
6.3,67.1,60.0,69.0
3.1,67.1,60.0,69.0
4.4,67.1,60.0,69.0
3.1,67.1,60.0,69.0
4.9,67.1,60.0,69.0
7.4,67.1,60.0,69.0
4.9,67.1,60.0,69.0
5.6,67.1,60.0,69.0
5.6,67.1,60.0,69.0
3.8,67.1,60.0,69.0
7.4,67.1,60.0,69.0
7.5,67.1,60.0,69.0
6.3,67.1,60.0,69.0
10.4,67.1,60.0,69.0
5.0,67.1,60.0,69.0
7.3,67.1,60.0,69.0
6.8,67.1,60.0,69.0
5.6,67.1,60.0,69.0
6.9,67.1,60.0,69.0
9.3,67.1,60.0,69.0
10.0,67.1,60.0,69.0
0.0,67.1,60.0,69.0
0.0,67.1,60.0,69.0
0.0,67.1,60.0,69.0
7.5,67.1,60.0,69.0
12.3,67.1,60.0,69.0
13.3,67.7,60.0,69.0
25.3,67.7,60.0,69.0
21.0,67.7,60.0,69.0
11.9,67.7,60.0,69.0
7.4,68.0,60.0,69.0
11.2,68.0,60.0,69.0
9.2,67.8,60.0,69.0
14.2,68.0,60.0,69.0
15.0,68.0,60.0,69.0
10.6,68.0,60.0,69.0
11.2,68.0,60.0,69.0
17.2,68.0,60.0,69.0
12.5,68.0,60.0,69.0
7.9,68.0,60.0,69.0
43.5,68.2,60.0,69.0
13.8,68.2,60.0,69.0
5.6,68.2,60.0,69.0
64.2,68.2,60.0,69.0
32.9,68.2,60.0,69.0
3.8,68.0,60.0,69.0
11.2,68.3,60.0,69.0
6.2,68.3,60.0,69.0
0.0,68.3,60.0,69.0
14.0,68.3,60.0,69.0
21.5,68.2,60.0,69.0
11.6,68.2,60.0,69.0
16.1,68.2,60.0,69.0
7.5,68.2,60.0,69.0
6.3,68.2,60.0,69.0
17.4,68.2,60.0,69.0
17.7,68.2,60.0,69.0
25.0,68.2,60.0,69.0
13.9,68.2,60.0,69.0
19.4,68.2,60.0,69.0
43.8,68.3,60.0,69.0
10.5,68.6,60.0,69.0
11.8,68.5,60.0,69.0
9.2,68.5,60.0,69.0
46.8,68.5,60.0,69.0
10.4,68.5,60.0,69.0
12.5,68.7,60.0,69.0
29.2,68.7,60.0,69.0
0.0,68.7,60.0,69.0
46.6,68.7,60.0,69.0
10.8,69.0,60.0,69.0
6.1,69.0,60.0,69.0
8.2,69.0,60.0,69.0
6.0,69.0,60.0,69.0
5.0,69.0,60.0,69.0
3.1,68.5,60.0,69.0
3.1,68.3,60.0,69.0
0.0,68.3,60.0,69.0
0.0,68.3,60.0,69.0
4.8,68.3,60.0,69.0
2.5,68.3,60.0,69.0
0.0,68.3,60.0,69.0
0.0,68.3,60.0,69.0
0.0,68.3,60.0,69.0
5.6,68.3,60.0,69.0
2.5,68.3,60.0,69.0
2.5,68.3,60.0,69.0
4.3,68.3,60.0,69.0
3.8,68.3,60.0,69.0
5.5,68.3,60.0,69.0
2.5,68.3,60.0,69.0
3.7,68.3,60.0,69.0
4.3,68.3,60.0,69.0
0.0,68.3,60.0,69.0
5.2,68.3,60.0,69.0
5.6,68.3,60.0,69.0
9.8,68.5,60.0,69.0
11.1,68.5,60.0,69.0
6.9,68.5,60.0,69.0
22.1,68.5,60.0,69.0
8.9,68.6,60.0,69.0
0.0,68.6,60.0,69.0
0.0,68.6,60.0,69.0
0.0,68.6,60.0,69.0
8.7,68.6,60.0,69.0
9.3,68.6,60.0,69.0
6.1,68.6,60.0,69.0
5.5,68.6,60.0,69.0
18.1,68.6,60.0,69.0
11.9,68.6,60.0,69.0
5.0,68.7,60.0,69.0
7.9,68.3,60.0,69.0
9.9,68.3,60.0,69.0
7.9,68.3,60.0,69.0
14.8,68.3,60.0,69.0
11.3,68.4,60.0,69.0
0.0,68.4,60.0,69.0
0.0,68.3,60.0,69.0
0.0,68.3,60.0,69.0
18.9,68.3,60.0,69.0
25.6,68.7,60.0,69.0
24.7,68.7,60.0,69.0
15.5,68.7,60.0,69.0
17.8,68.7,60.0,69.0
11.0,68.7,60.0,69.0
7.5,69.0,60.0,69.0
64.4,68.8,60.0,69.0
11.9,69.0,60.0,69.0
0.0,68.9,60.0,69.0
20.2,69.0,60.0,69.0
7.5,69.0,60.0,69.0
20.9,69.1,60.0,69.0
16.9,69.1,60.0,69.0
0.0,69.1,60.0,69.0
8.7,69.1,60.0,69.0
5.7,68.7,60.0,69.0
10.8,68.8,60.0,69.0
13.0,68.8,60.0,69.0
11.2,68.8,60.0,69.0
5.6,68.8,60.0,69.0
5.6,69.3,60.0,69.0
6.2,69.3,60.0,69.0
6.7,69.3,60.0,69.0
65.9,69.1,60.0,69.0
8.8,69.1,60.0,69.0
33.3,69.2,60.0,69.0
6.3,69.1,60.0,69.0
0.0,69.1,60.0,69.0
0.0,69.1,60.0,69.0
22.4,69.1,60.0,69.0
8.7,69.1,60.0,69.0
7.5,69.1,60.0,69.0
10.5,69.0,60.0,69.0
6.3,69.0,60.0,69.0
11.4,69.0,60.0,69.0
5.0,69.0,60.0,69.0
0.0,69.0,60.0,69.0
0.0,69.0,60.0,69.0
0.0,69.0,60.0,69.0
20.1,69.0,60.0,69.0
30.5,69.2,60.0,69.0
20.0,69.2,60.0,69.0
13.7,69.2,60.0,69.0
13.0,69.2,60.0,69.0
10.4,69.2,60.0,69.0
6.8,68.9,60.0,69.0
36.2,68.9,60.0,69.0
26.5,68.9,60.0,69.0
32.5,68.9,60.0,69.0
14.5,68.9,60.0,69.0
6.8,68.9,60.0,69.0
0.0,68.9,60.0,69.0
0.0,68.7,60.0,69.0
0.0,68.7,60.0,69.0
15.9,68.7,60.0,69.0
6.7,68.9,60.0,69.0
11.5,69.0,60.0,69.0
13.0,69.0,60.0,69.0
10.7,69.0,60.0,69.0
35.6,69.0,60.0,69.0
10.7,69.0,60.0,69.0
9.8,69.0,60.0,69.0
0.0,69.0,60.0,69.0
0.0,69.0,60.0,69.0
10.7,69.0,60.0,69.0
12.5,69.0,60.0,69.0
17.0,68.7,60.0,69.0
13.1,68.7,60.0,69.0
13.0,68.6,60.0,69.0
6.9,68.6,60.0,69.0
5.0,68.6,60.0,69.0
6.2,68.6,60.0,69.0
19.5,68.6,60.0,69.0
17.7,68.6,60.0,69.0
13.5,68.6,60.0,69.0
5.0,68.6,60.0,69.0
15.5,68.6,60.0,69.0
4.9,68.6,60.0,69.0
6.7,68.6,60.0,69.0
18.5,68.6,60.0,69.0
12.6,68.8,60.0,69.0
13.0,68.8,60.0,69.0
7.5,68.8,60.0,69.0
0.0,68.8,60.0,69.0
16.1,68.8,60.0,69.0
17.2,68.7,60.0,69.0
10.1,68.7,60.0,69.0
11.9,68.7,60.0,69.0
0.0,68.7,60.0,69.0
5.9,68.7,60.0,69.0
8.7,68.6,60.0,69.0
10.5,68.6,60.0,69.0
4.3,68.6,60.0,69.0
8.8,68.6,60.0,69.0
13.6,68.6,60.0,69.0
5.6,68.6,60.0,69.0
6.8,68.6,60.0,69.0
0.0,68.6,60.0,69.0
0.0,68.6,60.0,69.0
10.1,68.6,60.0,69.0
6.3,68.6,60.0,69.0
4.3,68.6,60.0,69.0
5.0,68.6,60.0,69.0
10.4,68.6,60.0,69.0
18.6,68.6,60.0,69.0
25.3,68.6,60.0,69.0
6.3,68.6,60.0,69.0
5.0,68.6,60.0,69.0
8.7,68.5,60.0,69.0
16.0,68.5,60.0,69.0
9.8,68.5,60.0,69.0
6.8,68.5,60.0,69.0
24.8,68.5,60.0,69.0
9.6,68.5,60.0,69.0
18.2,68.5,60.0,69.0
12.3,68.2,60.0,69.0
6.7,68.2,60.0,69.0
0.0,68.4,60.0,69.0
0.0,68.4,60.0,69.0
15.3,68.6,60.0,69.0
5.6,68.6,60.0,69.0
6.4,68.6,60.0,69.0
16.4,68.6,60.0,69.0
8.6,68.6,60.0,69.0
23.3,68.6,60.0,69.0
22.6,68.6,60.0,69.0
11.5,68.6,60.0,69.0
0.0,68.6,60.0,69.0
0.0,68.6,60.0,69.0
13.6,68.6,60.0,69.0
5.0,68.5,60.0,69.0
12.3,68.5,60.0,69.0
9.4,68.5,60.0,69.0
8.0,68.5,60.0,69.0
8.8,68.5,60.0,69.0
5.0,68.5,60.0,69.0
5.7,68.5,60.0,69.0
14.7,68.5,60.0,69.0
0.0,68.4,60.0,69.0
8.4,68.4,60.0,69.0
7.5,68.4,60.0,69.0
7.9,68.4,60.0,69.0
4.4,68.4,60.0,69.0
17.0,68.4,60.0,69.0
6.2,68.4,60.0,69.0
57.5,68.4,60.0,69.0
6.9,68.4,60.0,69.0
41.6,68.4,60.0,69.0
13.9,68.4,60.0,69.0
52.8,68.4,60.0,69.0
27.2,68.4,60.0,69.0
28.9,68.4,60.0,69.0
23.1,68.4,60.0,69.0
11.7,68.4,60.0,69.0
6.8,68.4,60.0,69.0
7.5,68.4,60.0,69.0
19.6,68.5,60.0,69.0
13.0,68.5,60.0,69.0
8.8,68.5,60.0,69.0
10.4,68.5,60.0,69.0
6.7,68.5,60.0,69.0
47.5,68.3,60.0,69.0
13.7,68.5,60.0,69.0
18.8,68.5,60.0,69.0
47.8,68.5,60.0,69.0
16.6,68.5,60.0,69.0
35.2,68.5,60.0,69.0
44.7,68.3,60.0,69.0
69.9,68.3,60.0,69.0
67.1,68.3,60.0,69.0
96.9,68.3,60.0,69.0
44.4,68.3,60.0,69.0
24.2,68.2,60.0,69.0
17.3,68.3,60.0,69.0
25.0,68.3,60.0,69.0
24.2,68.3,60.0,69.0
42.1,68.3,60.0,69.0
16.0,68.3,60.0,69.0
16.0,68.2,60.0,69.0
58.6,68.2,60.0,69.0
37.0,68.0,60.0,69.0
46.5,68.2,60.0,69.0
28.7,68.2,60.0,69.0
20.6,68.2,60.0,69.0
20.1,68.2,60.0,69.0
21.7,68.0,60.0,69.0
9.5,68.0,60.0,69.0
20.5,67.9,60.0,69.0
0.0,67.9,60.0,69.0
19.1,67.9,60.0,69.0
12.7,67.9,60.0,69.0
16.5,68.0,60.0,69.0
58.1,68.0,60.0,69.0
0.0,68.0,60.0,69.0
37.2,68.0,60.0,69.0
8.0,68.0,60.0,69.0
9.1,67.9,60.0,69.0
7.5,67.9,60.0,69.0
4.9,67.9,60.0,69.0
9.8,67.9,60.0,69.0
30.9,67.9,60.0,69.0
25.2,67.9,60.0,69.0
0.0,67.9,60.0,69.0
0.0,67.9,60.0,69.0
38.8,67.9,60.0,69.0
66.7,67.8,60.0,69.0
0.0,67.8,60.0,69.0
0.0,67.8,60.0,69.0
0.0,67.8,60.0,69.0
19.8,67.7,60.0,69.0
7.3,67.6,60.0,69.0
16.5,67.7,60.0,69.0
4.9,67.7,60.0,69.0
5.7,67.7,60.0,69.0
7.4,67.7,60.0,69.0
4.3,67.7,60.0,69.0
0.0,67.7,60.0,69.0
0.0,67.3,60.0,69.0
0.0,67.3,60.0,69.0
6.8,67.3,60.0,69.0
4.4,67.3,60.0,69.0
0.0,67.5,60.0,69.0
0.0,67.5,60.0,69.0
0.0,67.5,60.0,69.0
16.9,67.5,60.0,69.0
5.6,67.5,60.0,69.0
5.7,67.5,60.0,69.0
6.2,67.5,60.0,69.0
19.1,67.5,60.0,69.0
16.3,67.5,60.0,69.0
13.8,67.5,60.0,69.0
9.9,67.5,60.0,69.0
5.6,67.5,60.0,69.0
7.5,67.5,60.0,69.0
3.7,67.5,60.0,69.0
12.2,67.5,60.0,69.0
11.7,67.5,60.0,69.0
5.0,67.5,60.0,69.0
16.2,67.7,60.0,69.0
9.8,67.7,60.0,69.0
23.9,67.7,60.0,69.0
6.2,67.7,60.0,69.0
0.0,67.7,60.0,69.0
0.0,67.7,60.0,69.0
11.5,67.7,60.0,69.0
5.0,67.7,60.0,69.0
5.6,67.7,60.0,69.0
38.0,67.6,60.0,69.0
32.7,67.6,60.0,69.0
7.4,67.6,60.0,69.0
14.7,67.8,60.0,69.0
21.4,67.8,60.0,69.0
6.1,67.8,60.0,69.0
6.8,67.8,60.0,69.0
1.3,67.8,60.0,69.0
7.3,67.8,60.0,69.0
9.3,67.6,60.0,69.0
4.3,67.6,60.0,69.0
4.3,67.6,60.0,69.0
6.6,67.6,60.0,69.0
6.8,67.6,60.0,69.0
0.0,67.6,60.0,69.0
0.0,67.6,60.0,69.0
0.0,67.6,60.0,69.0
7.2,67.6,60.0,69.0
12.3,67.6,60.0,69.0
17.3,67.7,60.0,69.0
7.6,67.7,60.0,69.0
5.6,67.7,60.0,69.0
8.7,67.7,60.0,69.0
4.9,67.7,60.0,69.0
9.2,67.7,60.0,69.0
7.4,67.7,60.0,69.0
8.7,67.7,60.0,69.0
6.2,67.7,60.0,69.0
7.9,67.7,60.0,69.0
0.0,67.7,60.0,69.0
0.0,67.7,60.0,69.0
0.0,67.7,60.0,69.0
6.6,67.7,60.0,69.0
12.5,67.7,60.0,69.0
7.1,67.7,60.0,69.0
5.0,67.7,60.0,69.0
9.8,67.7,60.0,69.0
2.5,67.7,60.0,69.0
11.0,67.7,60.0,69.0
9.3,67.7,60.0,69.0
5.6,67.7,60.0,69.0
6.9,67.7,60.0,69.0
4.8,67.7,60.0,69.0
14.5,67.7,60.0,69.0
4.4,67.7,60.0,69.0
4.3,67.7,60.0,69.0
6.9,67.7,60.0,69.0
2.5,67.7,60.0,69.0
5.6,67.7,60.0,69.0
6.1,67.7,60.0,69.0
1.9,67.7,60.0,69.0
0.0,67.7,60.0,69.0
5.0,67.7,60.0,69.0
4.9,67.7,60.0,69.0
4.9,67.7,60.0,69.0
3.2,67.7,60.0,69.0
6.7,67.7,60.0,69.0
5.0,67.7,60.0,69.0
5.0,67.7,60.0,69.0
3.1,67.7,60.0,69.0
6.1,67.7,60.0,69.0
5.6,67.7,60.0,69.0
6.8,67.7,60.0,69.0
6.9,67.7,60.0,69.0
4.9,67.7,60.0,69.0
5.6,67.7,60.0,69.0
6.7,67.7,60.0,69.0
7.5,67.7,60.0,69.0
7.5,67.7,60.0,69.0
6.2,67.4,60.0,69.0
8.5,67.4,60.0,69.0
5.7,67.4,60.0,69.0
11.6,67.4,60.0,69.0
8.8,67.6,60.0,69.0
11.1,67.6,60.0,69.0
6.3,67.6,60.0,69.0
8.7,67.6,60.0,69.0
32.7,67.6,60.0,69.0
39.5,67.7,60.0,69.0
19.1,67.7,60.0,69.0
6.7,67.7,60.0,69.0
6.7,68.0,60.0,69.0
5.6,68.0,60.0,69.0
5.0,68.0,60.0,69.0
3.1,67.8,60.0,69.0
8.7,67.8,60.0,69.0
9.9,68.0,60.0,69.0
53.3,68.0,60.0,69.0
16.0,68.0,60.0,69.0
21.9,68.0,60.0,69.0
5.0,68.0,60.0,69.0
4.9,68.0,60.0,69.0
6.9,68.0,60.0,69.0
3.1,67.8,60.0,69.0
4.8,67.8,60.0,69.0
3.7,67.8,60.0,69.0
5.6,67.5,60.0,69.0
4.4,67.5,60.0,69.0
6.2,67.5,60.0,69.0
3.7,67.5,60.0,69.0
0.0,67.5,60.0,69.0
0.0,67.5,60.0,69.0
4.6,67.5,60.0,69.0
6.7,67.5,60.0,69.0
2.5,67.5,60.0,69.0
5.5,67.5,60.0,69.0
5.6,67.5,60.0,69.0
4.4,67.5,60.0,69.0
5.5,67.5,60.0,69.0
0.0,67.5,60.0,69.0
0.0,67.5,60.0,69.0
0.0,67.5,60.0,69.0
6.0,67.5,60.0,69.0
5.7,67.5,60.0,69.0
20.0,67.8,60.0,69.0
25.0,68.0,60.0,69.0
14.8,68.0,60.0,69.0
8.7,68.0,60.0,69.0
41.2,68.0,60.0,69.0
20.8,68.0,60.0,69.0
31.9,68.0,60.0,69.0
8.0,68.0,60.0,69.0
53.7,68.0,60.0,69.0
17.7,67.8,60.0,69.0
17.4,68.0,60.0,69.0
6.8,68.0,60.0,69.0
51.2,68.0,60.0,69.0
13.9,68.0,60.0,69.0
28.6,68.0,60.0,69.0
4.3,68.0,60.0,69.0
5.0,68.0,60.0,69.0
19.6,68.0,60.0,69.0
5.7,68.0,60.0,69.0
5.5,68.0,60.0,69.0
7.5,68.0,60.0,69.0
4.4,68.0,60.0,69.0
0.0,68.0,60.0,69.0
4.7,68.0,60.0,69.0
20.4,67.8,60.0,69.0
15.6,67.8,60.0,69.0
6.7,67.8,60.0,69.0
13.6,67.8,60.0,69.0
18.4,67.8,60.0,69.0
20.1,68.0,60.0,69.0
19.5,68.0,60.0,69.0
29.7,68.0,60.0,69.0
8.8,68.0,60.0,69.0
59.9,68.0,60.0,69.0
19.5,67.8,60.0,69.0
26.9,67.8,60.0,69.0
44.7,67.9,60.0,69.0
26.8,67.9,60.0,69.0
13.5,67.9,60.0,69.0
11.7,67.9,60.0,69.0
60.4,67.9,60.0,69.0
7.4,67.7,60.0,69.0
3.1,67.7,60.0,69.0
4.9,67.7,60.0,69.0
3.7,67.7,60.0,69.0
4.9,67.7,60.0,69.0
3.1,67.7,60.0,69.0
6.7,67.7,60.0,69.0
4.4,67.7,60.0,69.0
5.6,67.6,60.0,69.0
5.4,67.4,60.0,69.0
4.9,67.4,60.0,69.0
6.8,67.4,60.0,69.0
3.1,67.4,60.0,69.0
6.0,67.4,60.0,69.0
4.4,67.4,60.0,69.0
4.9,67.4,60.0,69.0
4.4,67.4,60.0,69.0
4.9,67.4,60.0,69.0
4.3,67.4,60.0,69.0
4.4,67.4,60.0,69.0
3.7,67.4,60.0,69.0
5.5,67.4,60.0,69.0
3.7,67.4,60.0,69.0
4.4,67.4,60.0,69.0
6.9,67.4,60.0,69.0
0.0,67.4,60.0,69.0
0.0,67.4,60.0,69.0
15.1,67.4,60.0,69.0
19.5,67.6,60.0,69.0
6.1,67.6,60.0,69.0
12.5,67.6,60.0,69.0
6.8,67.6,60.0,69.0
18.6,67.6,60.0,69.0
5.0,67.6,60.0,69.0
3.7,67.6,60.0,69.0
0.0,67.6,60.0,69.0
0.0,67.6,60.0,69.0
8.1,67.8,60.0,69.0
4.4,67.8,60.0,69.0
8.0,68.0,60.0,69.0
7.5,68.0,60.0,69.0
9.4,68.0,60.0,69.0
7.8,68.0,60.0,69.0
13.6,68.0,60.0,69.0
31.1,68.0,60.0,69.0
6.8,68.0,60.0,69.0
49.1,68.0,60.0,69.0
14.7,68.0,60.0,69.0
